Name,Description,styleUrl,Power,Address,Latitude,Longitude,Provider,Coordinates
เมืองน่าน,Power: 50 kW<br>Description: 82/15 ถนน มหายศ ตำบล ในเวียง อำเภอเมืองน่าน น่าน 55000 PEA VOLTA เมืองน่าน #1<br>Latitude: 18.79540062<br>Longitude: 100.78266144<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,82/15 ถนน มหายศ ตำบล ในเวียง อำเภอเมืองน่าน น่าน 55000 PEA VOLTA เมืองน่าน #1,18.79540062,100.78266144,PEA,"
            100.78266144,18.79540062,0
          "
บางจาก โนนสูง,Power: 50 kW<br>Description: ตำบล ดอนหวาย อำเภอโนนสูง นครราชสีมา 30160 PEA VOLTA บางจาก โนนสูง #2<br>Latitude: 15.09766102<br>Longitude: 102.27072144<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,ตำบล ดอนหวาย อำเภอโนนสูง นครราชสีมา 30160 PEA VOLTA บางจาก โนนสูง #2,15.09766102,102.27072144,PEA,"
            102.27072144,15.09766102,0
          "
สันกำแพง,Power: 25 kW<br>Description: 93 ถนน เชียงใหม่- ดอยสะเก็ด ตำบล สันกำแพง อำเภอสันกำแพง เชียงใหม่ 50130 PEA VOLTA สันกำแพง<br>Latitude: 18.75284576<br>Longitude: 99.10469055<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,93 ถนน เชียงใหม่- ดอยสะเก็ด ตำบล สันกำแพง อำเภอสันกำแพง เชียงใหม่ 50130 PEA VOLTA สันกำแพง,18.75284576,99.10469055,PEA,"
            99.10469055,18.75284576,0
          "
บางจาก เมืองบุรีรัมย์ (โฮมโปร),Power: 50 kW<br>Description: 500 หมู่9 ตำบล อิสาณ อำเภอเมืองบุรีรัมย์ บุรีรัมย์ 31000 PEA VOLTA บางจาก เมืองบุรีรัมย์ (โฮมโปร) #1<br>Latitude: 14.98336124<br>Longitude: 103.07962799<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,500 หมู่9 ตำบล อิสาณ อำเภอเมืองบุรีรัมย์ บุรีรัมย์ 31000 PEA VOLTA บางจาก เมืองบุรีรัมย์ (โฮมโปร) #1,14.98336124,103.07962799,PEA,"
            103.07962799,14.98336124,0
          "
บางจาก บายพาสโคราช (กม.11),Power: 50 kW<br>Description: ตำบล หนองกระทุ่ม อำเภอเมืองนครราชสีมา นครราชสีมา 30000 PEA VOLTA บางจาก บายพาสโคราช (กม.11) #1<br>Latitude: 15.02720547<br>Longitude: 102.08203125<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,ตำบล หนองกระทุ่ม อำเภอเมืองนครราชสีมา นครราชสีมา 30000 PEA VOLTA บางจาก บายพาสโคราช (กม.11) #1,15.02720547,102.08203125,PEA,"
            102.08203125,15.02720547,0
          "
พิบูลมังสาหาร,Power: 25 kW<br>Description: ตำบล กุดชมภู อำเภอ พิบูลมังสาหาร อุบลราชธานี 34110 PEA VOLTA พิบูลมังสาหาร<br>Latitude: 15.23124886<br>Longitude: 105.23967743<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,ตำบล กุดชมภู อำเภอ พิบูลมังสาหาร อุบลราชธานี 34110 PEA VOLTA พิบูลมังสาหาร,15.23124886,105.23967743,PEA,"
            105.23967743,15.23124886,0
          "
เขื่องใน,Power: 25 kW<br>Description: ตำบล ยางขี้นก อำเภอ เขื่องใน อุบลราชธานี 34150 PEA VOLTA เขื่องใน<br>Latitude: 15.42167282<br>Longitude: 104.54030609<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,ตำบล ยางขี้นก อำเภอ เขื่องใน อุบลราชธานี 34150 PEA VOLTA เขื่องใน,15.42167282,104.54030609,PEA,"
            104.54030609,15.42167282,0
          "
นครปฐม,Power: 25 kW<br>Description: 242/15 ถนน 25 มกรา ตําบล พระปฐมเจดีย์ อําเภอเมืองนครปฐม จังหวัดนครปฐม 73000 PEA VOLTA นครปฐม<br>Latitude: 13.82365704<br>Longitude: 100.06893158<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,242/15 ถนน 25 มกรา ตําบล พระปฐมเจดีย์ อําเภอเมืองนครปฐม จังหวัดนครปฐม 73000 PEA VOLTA นครปฐม,13.82365704,100.06893158,PEA,"
            100.06893158,13.82365704,0
          "
มหาชนะชัย,Power: 25 kW<br>Description: 129 หมู่6 ตำบล คูเมือง อำเภอ มหาชนะชัย ยโสธร 35130 PEA VOLTA มหาชนะชัย<br>Latitude: 15.49993706<br>Longitude: 104.21760559<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,129 หมู่6 ตำบล คูเมือง อำเภอ มหาชนะชัย ยโสธร 35130 PEA VOLTA มหาชนะชัย,15.49993706,104.21760559,PEA,"
            104.21760559,15.49993706,0
          "
อุดรธานี,Power: 25 kW<br>Description: 123 หมู่ 5 ถนน ช้างเผือก ตำบล นาดี อำเภอเมืองอุดรธานี อุดรธานี 41000 PEA VOLTA อุดรธานี<br>Latitude: 17.40585136<br>Longitude: 102.78028107<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,123 หมู่ 5 ถนน ช้างเผือก ตำบล นาดี อำเภอเมืองอุดรธานี อุดรธานี 41000 PEA VOLTA อุดรธานี,17.40585136,102.78028107,PEA,"
            102.78028107,17.40585136,0
          "
บ้านไผ่,Power: 25 kW<br>Description: 65 หมู่ 2 ถ. มิตรภาพ ตำบล บ้านไผ่ ขอนแก่น 40110 PEA VOLTA บ้านไผ่<br>Latitude: 16.05342484<br>Longitude: 102.71610260<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,65 หมู่ 2 ถ. มิตรภาพ ตำบล บ้านไผ่ ขอนแก่น 40110 PEA VOLTA บ้านไผ่,16.05342484,102.71610260,PEA,"
            102.7161026,16.05342484,0
          "
สวนผึ้ง,Power: 25 kW<br>Description: 174 หมู่5 ตำบลท่าเคย อำเภอสวนผึ้ง จังหวัดราชบุรี 70180 PEA VOLTA สวนผึ้ง<br>Latitude: 13.54117107<br>Longitude: 99.40319061<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,174 หมู่5 ตำบลท่าเคย อำเภอสวนผึ้ง จังหวัดราชบุรี 70180 PEA VOLTA สวนผึ้ง,13.54117107,99.40319061,PEA,"
            99.40319061,13.54117107,0
          "
น้ำพอง,Power: 25 kW<br>Description: ตำบล วังชัย อำเภอน้ำพอง ขอนแก่น 40140 PEA VOLTA น้ำพอง<br>Latitude: 16.71722794<br>Longitude: 102.86939240<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,ตำบล วังชัย อำเภอน้ำพอง ขอนแก่น 40140 PEA VOLTA น้ำพอง,16.71722794,102.86939240,PEA,"
            102.8693924,16.71722794,0
          "
ขอนแก่น,Power: 25 kW<br>Description: 44 ถนนกสิกรทุ่งสร้าง ตำบลในเมือง อำเภอเมืองขอนแก่น ขอนแก่น 40000 PEA VOLTA ขอนแก่น<br>Latitude: 16.44115829<br>Longitude: 102.84038544<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,44 ถนนกสิกรทุ่งสร้าง ตำบลในเมือง อำเภอเมืองขอนแก่น ขอนแก่น 40000 PEA VOLTA ขอนแก่น,16.44115829,102.84038544,PEA,"
            102.84038544,16.44115829,0
          "
สว่างแดนดิน,Power: 50 kW<br>Description: 22 ตำบล สว่างแดนดิน อำเภอสว่างแดนดิน สกลนคร 47110 PEA VOLTA สว่างแดนดิน #1<br>Latitude: 17.46825790<br>Longitude: 103.49375153<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,22 ตำบล สว่างแดนดิน อำเภอสว่างแดนดิน สกลนคร 47110 PEA VOLTA สว่างแดนดิน #1,17.46825790,103.49375153,PEA,"
            103.49375153,17.4682579,0
          "
เกาะสมุย,Power: 25 kW<br>Description: ตำบล อ่างทอง อำเภอเกาะสมุย สุราษฎร์ธานี 84140 PEA VOLTA เกาะสมุย<br>Latitude: 9.52032089<br>Longitude: 99.93880463<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,ตำบล อ่างทอง อำเภอเกาะสมุย สุราษฎร์ธานี 84140 PEA VOLTA เกาะสมุย,9.52032089,99.93880463,PEA,"
            99.93880463,9.52032089,0
          "
แม่สะเรียง,Power: 50 kW<br>Description: 255/33 ตำบล บ้านกาด อำเภอแม่สะเรียง แม่ฮ่องสอน 58110 PEA VOLTA แม่สะเรียง #2<br>Latitude: 18.18303680<br>Longitude: 97.93423462<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,255/33 ตำบล บ้านกาด อำเภอแม่สะเรียง แม่ฮ่องสอน 58110 PEA VOLTA แม่สะเรียง #2,18.18303680,97.93423462,PEA,"
            97.93423462,18.1830368,0
          "
เมืองอุทัยธานี,Power: 50 kW<br>Description: 228 ซอย ตั้งใจงาม ตำบล น้ำซึม อำเภอเมืองอุทัยธานี อุทัยธานี 61000 PEA VOLTA เมืองอุทัยธานี #2<br>Latitude: 15.36762238<br>Longitude: 100.01343536<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,228 ซอย ตั้งใจงาม ตำบล น้ำซึม อำเภอเมืองอุทัยธานี อุทัยธานี 61000 PEA VOLTA เมืองอุทัยธานี #2,15.36762238,100.01343536,PEA,"
            100.01343536,15.36762238,0
          "
ปากคาด,Power: 50 kW<br>Description: ถนนชยางกูร ตำบล ปากคาด อำเภอ ปากคาด บึงกาฬ 38220 PEA VOLTA ปากคาด #2<br>Latitude: 18.31761932<br>Longitude: 103.31438446<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,ถนนชยางกูร ตำบล ปากคาด อำเภอ ปากคาด บึงกาฬ 38220 PEA VOLTA ปากคาด #2,18.31761932,103.31438446,PEA,"
            103.31438446,18.31761932,0
          "
หนองไผ่,Power: 50 kW<br>Description: 999/1 หมู่ 3 ถนน สระบุรี-หล่มสัก ตำบล หนองไผ่ อำเภอหนองไผ่ เพชรบูรณ์ 67140 PEA VOLTA หนองไผ่ #2<br>Latitude: 15.99513721<br>Longitude: 101.06504822<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,999/1 หมู่ 3 ถนน สระบุรี-หล่มสัก ตำบล หนองไผ่ อำเภอหนองไผ่ เพชรบูรณ์ 67140 PEA VOLTA หนองไผ่ #2,15.99513721,101.06504822,PEA,"
            101.06504822,15.99513721,0
          "
เมืองบึงกาฬ,Power: 50 kW<br>Description: ตำบล วิศิษฐ์ อำเภอเมืองบึงกาฬ บึงกาฬ 38000 PEA VOLTA เมืองบึงกาฬ #2<br>Latitude: 18.32321548<br>Longitude: 103.63355255<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,ตำบล วิศิษฐ์ อำเภอเมืองบึงกาฬ บึงกาฬ 38000 PEA VOLTA เมืองบึงกาฬ #2,18.32321548,103.63355255,PEA,"
            103.63355255,18.32321548,0
          "
